Date,Energy
2017-01-06,56.0
2017-01-07,27.9
2017-01-08,23.2
2017-01-09,11.5
2017-01-10,46.4
2017-01-11,32.4
2017-01-12,47.8
2017-01-13,70.7
2017-01-14,22.5
2017-01-15,74.6
2017-01-16,94.9
2017-01-17,50.2
2017-01-18,37.6
2017-01-19,56.8
2017-01-20,45.4
2017-01-21,50.6
2017-01-22,60.7
2017-01-23,57.2
2017-01-24,39.9
2017-01-25,45.4
2017-01-26,13.4
2017-01-27,14.8
2017-01-28,24.0
2017-01-29,3.9
2017-01-30,10.8
2017-01-31,56.6
2017-02-01,52.8
2017-02-02,58.6
2017-02-03,68.4
2017-02-04,67.7
2017-02-05,65.4
2017-02-06,43.0
2017-02-07,41.4
2017-02-08,51.0
2017-02-09,80.4
2017-02-10,31.7
2017-02-11,4.8
2017-02-12,17.0
2017-02-13,12.9
2017-02-14,18.8
2017-02-15,2.3
2017-02-16,11.2
2017-02-17,32.7
2017-02-18,27.3
2017-02-19,8.5
2017-02-20,1.0
2017-02-21,17.5
2017-02-22,21.7
2017-02-23,36.9
2017-02-24,58.6
2017-02-25,71.6
2017-02-26,21.9
2017-02-27,11.5
2017-02-28,82.6
2017-03-01,70.3
2017-03-02,38.1
2017-03-03,7.8
2017-03-04,72.5
2017-03-05,53.2
2017-03-06,72.8
2017-03-07,45.8
2017-03-08,62.0
2017-03-09,10.9
2017-03-10,36.6
2017-03-11,40.0
2017-03-12,2.0
2017-03-13,23.7
2017-03-14,13.2
2017-03-15,12.2
2017-03-16,8.6
2017-03-17,36.0
2017-03-18,42.1
2017-03-19,21.8
2017-03-20,5.6
2017-03-21,1.7
2017-03-22,14.3
2017-03-23,32.0
2017-03-24,9.2
2017-03-25,21.1
2017-03-26,31.7
2017-03-27,69.5
2017-03-28,29.1
2017-03-29,13.4
2017-03-30,13.2
2017-03-31,2.3
2017-04-01,20.6
2017-04-02,17.8
2017-04-03,52.0
2017-04-04,7.6
2017-04-05,15.1
2017-04-06,3.0
2017-04-07,10.1
2017-04-08,3.5
2017-04-09,6.5
2017-04-10,16.6
2017-04-11,8.7
2017-04-12,7.6
2017-04-13,22.4
2017-04-14,23.3
2017-04-15,8.3
2017-04-16,13.3
2017-04-17,26.0
2017-04-18,39.2
2017-04-19,30.7
2017-04-20,19.9
2017-04-21,16.5
2017-04-22,49.3
2017-04-23,26.0
2017-04-24,17.0
2017-04-25,50.5
2017-04-26,86.8
2017-04-27,63.0
2017-04-28,58.7
2017-04-29,21.4
2017-04-30,16.4
2017-05-01,40.3
2017-05-02,34.8
2017-05-03,11.8
2017-05-04,11.1
2017-05-05,3.3
2017-05-06,42.8
2017-05-07,42.5
2017-05-08,3.8
2017-05-09,4.4
2017-05-10,15.0
2017-05-11,36.9
2017-05-12,11.6
2017-05-13,14.9
2017-05-14,13.1
2017-05-15,9.8
2017-05-16,59.2
2017-05-17,36.1
2017-05-18,26.5
2017-05-19,33.7
2017-05-20,34.0
2017-05-21,25.6
2017-05-22,8.6
2017-05-23,8.5
2017-05-24,7.7
2017-05-25,16.7
2017-05-26,23.6
2017-05-27,19.6
2017-05-28,11.7
2017-05-29,6.7
2017-05-30,11.1
2017-05-31,14.7
2017-06-01,9.6
2017-06-02,6.9
2017-06-03,7.0
2017-06-04,12.3
2017-06-05,8.5
2017-06-06,20.0
2017-06-07,29.8
2017-06-08,19.7
2017-06-09,9.4
2017-06-10,2.0
2017-06-11,8.3
2017-06-12,7.8
2017-06-13,8.4
2017-06-14,8.3
2017-06-15,3.5
2017-06-16,3.1
2017-06-17,11.0
2017-06-18,44.8
2017-06-19,22.6
2017-06-20,9.9
2017-06-21,7.4
2017-06-22,9.3
2017-06-23,18.6
2017-06-24,12.7
2017-06-25,22.7
2017-06-26,7.8
2017-06-27,30.3
2017-06-28,58.1
2017-06-29,72.7
2017-06-30,26.8
2017-07-01,40.3
2017-07-02,16.5
2017-07-03,14.5
2017-07-04,7.7
2017-07-05,10.3
2017-07-06,9.1
2017-07-07,8.9
2017-07-08,6.3
2017-07-09,17.6
2017-07-10,27.2
2017-07-11,20.3
2017-07-12,27.6
2017-07-13,11.8
2017-07-14,5.4
2017-07-15,27.8
2017-07-16,69.8
2017-07-17,38.6
2017-07-18,17.8
2017-07-19,9.0
2017-07-20,15.1
2017-07-21,24.2
2017-07-22,18.5
2017-07-23,13.6
2017-07-24,47.9
2017-07-25,17.9
2017-07-26,11.8
2017-07-27,9.7
2017-07-28,19.4
2017-07-29,10.3
2017-07-30,7.8
2017-07-31,3.3
2017-08-01,8.4
2017-08-02,7.0
2017-08-03,8.5
2017-08-04,10.8
2017-08-05,8.5
2017-08-06,13.8
2017-08-07,11.8
2017-08-08,23.3
2017-08-09,40.4
2017-08-10,34.9
2017-08-11,59.9
2017-08-12,17.2
2017-08-13,15.4
2017-08-14,10.2
2017-08-15,6.7
2017-08-16,8.8
2017-08-17,10.4
2017-08-18,8.3
2017-08-19,18.6
2017-08-20,30.3
2017-08-21,50.4
2017-08-22,26.2
2017-08-23,8.3
2017-08-24,8.0
2017-08-25,5.1
2017-08-26,4.0
2017-08-27,9.3
2017-08-28,15.8
2017-08-29,15.3
2017-08-30,8.0
2017-08-31,17.9
2017-09-01,37.8
2017-09-02,55.3
2017-09-03,10.5
2017-09-04,6.4
2017-09-05,7.2
2017-09-06,12.3
2017-09-07,16.9
2017-09-08,8.8
2017-09-09,36.7
2017-09-10,34.3
2017-09-11,29.5
2017-09-12,62.9
2017-09-13,19.4
2017-09-14,50.8
2017-09-15,34.8
2017-09-16,23.0
2017-09-17,59.3
2017-09-18,25.6
2017-09-19,9.4
2017-09-20,12.3
2017-09-21,3.4
2017-09-22,4.7
2017-09-23,6.3
2017-09-24,4.0
2017-09-25,11.5
2017-09-26,31.0
2017-09-27,33.2
2017-09-28,30.8
